Time,BG,CHO,INS
23:40:00,81.23343362142712,0.0,0.0139355888999834
01:18:00,117.78181640907292,0.0,0.0139355888999834
03:28:00,79.05891796073567,0.0,0.0139355888999834
04:00:00,74.3012887069608,28.1,2.3556022555666503
06:23:00,94.0176071414144,0.0,0.0139355888999834
06:44:00,93.71084514442046,0.0,0.0139355888999834
07:21:00,93.07291326254786,0.0,0.0139355888999834
10:17:00,107.89886560821576,0.0,0.0139355888999834
10:46:00,112.02990723368076,0.0,0.0139355888999834
13:22:00,131.35360634531534,0.0,0.0139355888999834
14:10:00,135.53052455759317,3.4,0.2972689222333167
15:00:00,139.65691775005735,31.4,2.63060225556665
15:08:00,140.3346772883137,0.0,0.0139355888999834
15:31:00,144.1127879485304,0.0,0.0139355888999834
16:40:00,152.67569472064952,0.0,0.0139355888999834
16:54:00,150.81461880316874,0.0,0.0139355888999834
17:39:00,140.64139568911295,0.0,0.0139355888999834
17:54:00,136.94187764220644,0.0,0.0139355888999834
18:50:00,125.96713246618016,65.5,5.472268922233316
20:42:00,143.60007954031988,0.0,0.0139355888999834
21:00:00,138.6248596342235,28.3,2.372268922233317
22:11:00,122.34115779900854,0.0,0.0139355888999834
22:42:00,115.49883247633956,0.0,0.0139355888999834
23:21:00,104.70165179114248,0.0,0.0139355888999834
00:25:00,90.82065484440342,0.0,0.0139355888999834
00:35:00,89.55328010234265,59.1,4.938935588899983
02:00:00,114.87557955302674,0.0,0.0139355888999834
03:20:00,106.44246227714962,0.0,0.0139355888999834
05:39:00,86.98665864793495,0.0,0.0139355888999834
05:45:00,87.17151798868808,24.2,2.03060225556665
07:38:00,109.66972672468364,0.0,0.0139355888999834
07:56:00,110.39524417069283,0.0,0.0139355888999834
09:01:00,108.93111323838498,0.0,0.0139355888999834
10:22:00,109.90453150258044,0.0,0.0139355888999834
10:37:00,110.7774804538033,0.0,0.0139355888999834
11:32:00,115.29236980874384,0.0,0.0139355888999834
12:00:00,118.08782626510911,0.0,0.0139355888999834
12:32:00,121.43558493000192,0.0,0.0139355888999834
12:48:00,123.11601323230292,0.0,0.0139355888999834
13:33:00,127.68716951603356,0.0,0.0139355888999834
14:10:00,131.13540907258272,27.2,2.28060225556665
14:45:00,136.7512435969963,13.2,1.1139355888999831
15:43:00,150.151144353069,0.0,0.0139355888999834
17:14:00,135.55238146724912,0.0,0.0139355888999834
17:51:00,126.62890232564804,0.0,0.0139355888999834
18:15:00,122.18882400661292,55.6,4.647268922233317
18:41:00,121.5520233047128,0.0,0.0139355888999834
19:11:00,130.98951137700294,0.0,0.0139355888999834
19:15:00,132.3223818482276,20.2,1.6972689222333168
21:15:00,124.19499866673928,0.0,0.0139355888999834
22:12:00,103.48963986456538,0.0,0.0139355888999834
23:16:00,90.58785318913144,0.0,0.0139355888999834
01:28:00,96.07124038948017,0.0,0.0139355888999834
01:33:00,96.76041837777665,0.0,0.0139355888999834
01:35:00,97.04093179141928,51.4,4.297268922233316
01:47:00,99.03506725831708,0.0,0.0139355888999834
02:10:00,107.69992852507244,7.4,0.6306022555666501
02:33:00,120.41031852130877,0.0,0.0139355888999834
03:52:00,132.4955491773407,0.0,0.0139355888999834
04:34:00,120.8967853043973,0.0,0.0139355888999834
05:35:00,105.51780205440636,23.1,1.9389355888999835
05:38:00,104.98551177868217,0.0,0.0139355888999834
06:29:00,105.4479127897721,0.0,0.0139355888999834
06:33:00,105.9906160159389,0.0,0.0139355888999834
08:54:00,105.00006609763408,0.0,0.0139355888999834
09:05:00,104.6498979414088,25.8,2.1639355888999834
10:00:00,111.8552197159312,0.0,0.0139355888999834
10:06:00,113.22265035602372,0.0,0.0139355888999834
10:30:00,117.39634922786836,18.4,1.5472689222333167
10:52:00,119.4380722186302,0.0,0.0139355888999834
12:30:00,118.7912499137226,0.0,0.0139355888999834
12:54:00,115.11929444988104,0.0,0.0139355888999834
13:03:00,113.73756213726892,0.0,0.0139355888999834
13:38:00,109.11575331838932,0.0,0.0139355888999834
14:05:00,106.82512635449322,44.3,3.70560225556665
14:30:00,107.84247784837706,0.0,0.0139355888999834
14:35:00,108.99508924176315,0.0,0.0139355888999834
15:42:00,126.38968552409492,0.0,0.0139355888999834
18:00:00,104.27503975196696,0.0,0.0139355888999834
20:25:00,106.94555255612563,41.2,3.447268922233317
20:49:00,111.31067896020096,0.0,0.0139355888999834
21:25:00,125.71812424391884,0.0,0.0139355888999834
22:15:00,134.39692626062373,0.0,0.0139355888999834
22:16:00,134.357204412933,0.0,0.0139355888999834
22:18:00,134.25757303674237,0.0,0.0139355888999834
00:05:00,115.28412079361256,21.6,1.8139355888999835
00:50:00,114.54264837981246,0.0,0.0139355888999834
01:00:00,115.70262942624989,0.0,0.0139355888999834
01:05:00,116.28505057428237,58.2,4.863935588899984
01:42:00,125.70476708281387,0.0,0.0139355888999834
04:50:00,96.40718686231024,0.0,0.0139355888999834
05:30:00,88.99167497692817,43.4,3.63060225556665
06:04:00,91.05776288286808,0.0,0.0139355888999834
06:44:00,104.97808658644789,0.0,0.0139355888999834
08:00:00,106.4959561616521,0.0,0.0139355888999834
11:08:00,97.47337436187048,0.0,0.0139355888999834
11:49:00,102.23220559992616,0.0,0.0139355888999834
12:10:00,105.068027207374,24.7,2.0722689222333166
12:47:00,113.2610012619772,0.0,0.0139355888999834
13:00:00,117.5057457301758,0.0,0.0139355888999834
13:05:00,119.10499126204594,24.6,2.063935588899984
14:45:00,136.1840530417068,0.0,0.0139355888999834
16:39:00,112.3380139607436,0.0,0.0139355888999834
18:10:00,107.59454130962844,71.8,5.997268922233316
18:17:00,107.88983750757144,0.0,0.0139355888999834
19:36:00,141.994983785036,0.0,0.0139355888999834
20:25:00,136.43013716690956,13.3,1.1222689222333169
20:30:00,134.70471119476912,0.0,0.0139355888999834
21:08:00,121.9908867265132,0.0,0.0139355888999834
21:23:00,117.83836082041942,0.0,0.0139355888999834
21:43:00,112.60152242979208,0.0,0.0139355888999834
22:15:00,104.62125769537788,0.0,0.0139355888999834
22:25:00,102.31260104128128,0.0,0.0139355888999834
23:29:00,91.87241374114694,0.0,0.0139355888999834
00:20:00,90.07328066634686,0.0,0.0139355888999834
01:18:00,93.8755898496421,0.0,0.0139355888999834
01:50:00,97.72877453835603,0.0,0.0139355888999834
02:21:00,102.13234180034937,0.0,0.0139355888999834
02:45:00,105.78080285935286,33.1,2.772268922233317
02:58:00,108.00718472568131,0.0,0.0139355888999834
03:48:00,125.28496390708692,0.0,0.0139355888999834
04:15:00,131.7157488465558,0.0,0.0139355888999834
05:02:00,131.14664189217388,0.0,0.0139355888999834
08:18:00,116.69594147692084,0.0,0.0139355888999834
10:19:00,126.04194113439893,0.0,0.0139355888999834
10:33:00,127.29444054549792,0.0,0.0139355888999834
10:50:00,128.7943754160966,23.8,1.9972689222333169
11:00:00,129.72566405805748,0.0,0.0139355888999834
13:16:00,139.76280716000124,0.0,0.0139355888999834
14:10:00,132.11558451422565,13.8,1.1639355888999836
14:25:00,130.5349943113892,50.3,4.2056022555666495
14:32:00,130.1645082232708,0.0,0.0139355888999834
16:00:00,149.39519100695074,0.0,0.0139355888999834
16:32:00,141.97824233414048,0.0,0.0139355888999834
17:26:00,120.82977078165564,0.0,0.0139355888999834
17:40:00,115.73399153247912,23.8,1.9972689222333169
17:49:00,112.77843764407376,0.0,0.0139355888999834
19:12:00,107.56221036165032,0.0,0.0139355888999834
19:37:00,105.8193034154182,0.0,0.0139355888999834
20:50:00,98.60517827562803,0.0,0.0139355888999834
21:00:00,97.99239769724984,26.4,2.213935588899983
22:56:00,112.1506686925932,0.0,0.0139355888999834
00:09:00,107.82462789063668,0.0,0.0139355888999834
00:24:00,106.96317899247096,0.0,0.0139355888999834
01:00:00,105.99594837827976,61.5,5.138935588899983
01:20:00,107.6790877211064,0.0,0.0139355888999834
02:36:00,135.82550314235058,0.0,0.0139355888999834
02:36:00,135.82550314235058,0.0,0.0139355888999834
02:58:00,134.37497720695856,0.0,0.0139355888999834
03:16:00,130.25915858134468,0.0,0.0139355888999834
04:52:00,101.99207088577296,0.0,0.0139355888999834
05:18:00,97.7107418729668,0.0,0.0139355888999834
05:20:00,97.461470373145,26.5,2.222268922233317
05:42:00,96.29195317058192,0.0,0.0139355888999834
07:07:00,108.8889227875678,0.0,0.0139355888999834
07:46:00,107.95496458062834,0.0,0.0139355888999834
10:17:00,105.9415345981168,0.0,0.0139355888999834
10:26:00,106.61411772115711,0.0,0.0139355888999834
12:20:00,118.82173166891448,7.5,0.6389355888999834
12:56:00,123.8238816903724,0.0,0.0139355888999834
13:47:00,131.0932358074484,0.0,0.0139355888999834
14:25:00,133.55870587751966,31.4,2.63060225556665
15:00:00,137.43135229031765,12.3,1.0389355888999836
15:05:00,138.53409534877957,51.5,4.30560225556665
16:31:00,165.27822131268346,0.0,0.0139355888999834
17:13:00,149.89881389865027,0.0,0.0139355888999834
17:50:00,128.7846915820095,0.0,0.0139355888999834
19:25:00,90.69219019045563,70.1,5.855602255566649
19:39:00,88.71439276469835,0.0,0.0139355888999834
22:58:00,90.26833766373966,0.0,0.0139355888999834
23:40:00,82.3600988366035,69.4,5.797268922233317
00:47:00,106.05429202121633,0.0,0.0139355888999834
03:15:00,89.72305047470749,20.9,1.75560225556665
03:46:00,85.56637755363747,0.0,0.0139355888999834
07:00:00,91.28964047700302,14.8,1.2472689222333169
07:10:00,91.85765613415067,0.0,0.0139355888999834
08:33:00,106.5378560665408,0.0,0.0139355888999834
09:32:00,110.8290834305083,0.0,0.0139355888999834
10:48:00,113.26182149927116,0.0,0.0139355888999834
12:53:00,122.74003248177785,0.0,0.0139355888999834
13:29:00,126.09426721098336,0.0,0.0139355888999834
14:00:00,128.91085614001943,46.6,3.897268922233317
15:59:00,148.8560538590082,0.0,0.0139355888999834
17:55:00,118.0519208751825,67.7,5.65560225556665
18:20:00,117.4577735660216,0.0,0.0139355888999834
19:27:00,139.0255987385279,0.0,0.0139355888999834
21:11:00,108.33585438226145,0.0,0.0139355888999834
21:25:00,103.82221414486422,11.8,0.9972689222333168
21:33:00,101.51901706654964,0.0,0.0139355888999834
23:50:00,94.3883283742379,26.5,2.222268922233317
00:00:00,94.5134470496306,0.0,0.0139355888999834
00:22:00,97.1547860883752,0.0,0.0139355888999834
01:10:00,108.3313195985041,51.4,4.297268922233316
01:30:00,111.91888897686776,0.0,0.0139355888999834
03:24:00,121.88454235785552,0.0,0.0139355888999834
05:29:00,89.222301423049,0.0,0.0139355888999834
07:51:00,96.32698724087147,0.0,0.0139355888999834
08:56:00,106.57324380724292,0.0,0.0139355888999834
10:00:00,116.69983913843458,24.0,2.0139355888999835
11:26:00,136.45649208663818,0.0,0.0139355888999834
11:35:00,137.28173369096947,0.0,0.0139355888999834
12:33:00,134.50469025413057,0.0,0.0139355888999834
13:25:00,128.5238389125305,31.8,2.6639355888999834
13:39:00,127.51151053839511,0.0,0.0139355888999834
15:19:00,134.7462806323568,0.0,0.0139355888999834
15:45:00,130.69293647860886,0.0,0.0139355888999834
16:01:00,127.63568196403465,0.0,0.0139355888999834
16:50:00,118.95247002905668,0.0,0.0139355888999834
17:21:00,115.33180520903332,0.0,0.0139355888999834
18:27:00,113.2508467871408,0.0,0.0139355888999834
18:40:00,113.59193794899856,51.0,4.263935588899983
19:19:00,122.33493719767112,0.0,0.0139355888999834
19:24:00,124.55711727332135,0.0,0.0139355888999834
21:09:00,130.93090812149035,0.0,0.0139355888999834
21:41:00,121.72535310308707,0.0,0.0139355888999834
22:50:00,107.19757330549018,34.8,2.9139355888999834
22:54:00,106.71463872829246,0.0,0.0139355888999834
23:23:00,107.54564317622815,0.0,0.0139355888999834
23:40:00,111.51555180222388,35.1,2.938935588899984
00:23:00,125.21158934897672,0.0,0.0139355888999834
01:42:00,124.88572156413096,0.0,0.0139355888999834
02:39:00,106.19618819866866,0.0,0.0139355888999834
03:02:00,99.86713078045086,0.0,0.0139355888999834
03:17:00,96.53068232630002,0.0,0.0139355888999834
05:28:00,92.59181674431996,0.0,0.0139355888999834
06:37:00,101.5772263485384,0.0,0.0139355888999834
08:18:00,117.17327377713242,0.0,0.0139355888999834
09:05:00,123.64873550604985,0.0,0.0139355888999834
10:50:00,134.7520199811714,0.0,0.0139355888999834
13:02:00,142.72619251265533,0.0,0.0139355888999834
14:22:00,145.3245012468391,0.0,0.0139355888999834
14:45:00,145.86178874338847,23.7,1.9889355888999836
15:05:00,146.8144231620791,0.0,0.0139355888999834
17:33:00,142.92631599962266,0.0,0.0139355888999834
17:47:00,140.34662495800436,0.0,0.0139355888999834
18:55:00,131.41978069966706,45.2,3.7806022555666505
20:14:00,144.75483067994583,0.0,0.0139355888999834
20:25:00,145.35653101633272,0.0,0.0139355888999834
21:53:00,126.18151480787904,0.0,0.0139355888999834
23:04:00,111.4190628934908,0.0,0.0139355888999834
23:30:00,108.99692549998804,45.6,3.813935588899984
00:25:00,119.9983995174682,53.9,4.505602255566649
00:31:00,122.13394476381042,0.0,0.0139355888999834
02:29:00,134.91572630093412,0.0,0.0139355888999834
03:59:00,94.09202842784212,0.0,0.0139355888999834
04:33:00,85.00369862878051,0.0,0.0139355888999834
